"recording_id","file_name","export_file_name"
66252,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039546.wav","FocalRecording_BaOd_28VII2023_66252"
66253,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039547.wav","FocalRecording_BaOd_28VII2023_66253"
66254,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039548.wav","FocalRecording_BaOd_28VII2023_66254"
66255,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039549.wav","FocalRecording_BaOd_28VII2023_66255"
66256,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039550.wav","FocalRecording_BaOd_28VII2023_66256"
66257,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039551.wav","FocalRecording_BaOd_28VII2023_66257"
66258,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039552.wav","FocalRecording_BaOd_28VII2023_66258"
66259,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039553.wav","FocalRecording_BaOd_28VII2023_66259"
66260,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039554.wav","FocalRecording_BaOd_28VII2023_66260"
66261,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039555.wav","FocalRecording_BaOd_28VII2023_66261"
66262,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039556.wav","FocalRecording_BaOd_28VII2023_66262"
66263,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039557.wav","FocalRecording_BaOd_28VII2023_66263"
66264,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039558.wav","FocalRecording_BaOd_28VII2023_66264"
66265,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039560.wav","FocalRecording_BaOd_28VII2023_66265"
66266,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039561.wav","FocalRecording_BaOd_28VII2023_66266"
66267,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039562.wav","FocalRecording_BaOd_28VII2023_66267"
66268,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039563.wav","FocalRecording_BaOd_28VII2023_66268"
66269,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039564.wav","FocalRecording_BaOd_28VII2023_66269"
66270,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039568.wav","FocalRecording_BaOd_28VII2023_66270"
66271,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039569.wav","FocalRecording_BaOd_28VII2023_66271"
66272,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039570.wav","FocalRecording_BaOd_28VII2023_66272"
66273,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039571.wav","FocalRecording_BaOd_28VII2023_66273"
66274,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039572.wav","FocalRecording_BaOd_28VII2023_66274"
66275,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039573.wav","FocalRecording_BaOd_28VII2023_66275"
66276,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039574.wav","FocalRecording_BaOd_28VII2023_66276"
66277,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039575.wav","FocalRecording_BaOd_28VII2023_66277"
66278,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039578.wav","FocalRecording_BaOd_28VII2023_66278"
66279,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039579.wav","FocalRecording_BaOd_28VII2023_66279"
66280,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039580.wav","FocalRecording_BaOd_28VII2023_66280"
66281,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039581.wav","FocalRecording_BaOd_28VII2023_66281"
66282,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039582.wav","FocalRecording_BaOd_28VII2023_66282"
66283,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039584.wav","FocalRecording_BaOd_28VII2023_66283"
66284,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039585.wav","FocalRecording_BaOd_28VII2023_66284"
66285,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039586.wav","FocalRecording_BaOd_28VII2023_66285"
66286,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039587.wav","FocalRecording_BaOd_28VII2023_66286"
66287,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039588.wav","FocalRecording_BaOd_28VII2023_66287"
66288,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039589.wav","FocalRecording_BaOd_28VII2023_66288"
66289,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039591.wav","FocalRecording_BaOd_28VII2023_66289"
66290,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039592.wav","FocalRecording_BaOd_28VII2023_66290"
66291,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039593.wav","FocalRecording_BaOd_28VII2023_66291"
66292,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039594.wav","FocalRecording_BaOd_28VII2023_66292"
66293,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039595.wav","FocalRecording_BaOd_28VII2023_66293"
66294,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039596.wav","FocalRecording_BaOd_28VII2023_66294"
66295,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039597.wav","FocalRecording_BaOd_28VII2023_66295"
66296,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039598.wav","FocalRecording_BaOd_28VII2023_66296"
66297,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039599.wav","FocalRecording_BaOd_28VII2023_66297"
66298,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039600.wav","FocalRecording_BaOd_28VII2023_66298"
66299,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039601.wav","FocalRecording_BaOd_28VII2023_66299"
66300,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039602.wav","FocalRecording_BaOd_28VII2023_66300"
66301,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039603.wav","FocalRecording_BaOd_28VII2023_66301"
66302,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039604.wav","FocalRecording_BaOd_28VII2023_66302"
66303,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039605.wav","FocalRecording_BaOd_28VII2023_66303"
66304,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039606.wav","FocalRecording_BaOd_28VII2023_66304"
66305,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039607.wav","FocalRecording_BaOd_28VII2023_66305"
66306,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039608.wav","FocalRecording_BaOd_28VII2023_66306"
66307,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039609.wav","FocalRecording_BaOd_28VII2023_66307"
66308,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039612.wav","FocalRecording_BaOd_28VII2023_66308"
66309,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039613.wav","FocalRecording_BaOd_28VII2023_66309"
66310,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039614.wav","FocalRecording_BaOd_28VII2023_66310"
66311,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039615.wav","FocalRecording_BaOd_28VII2023_66311"
66312,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039616.wav","FocalRecording_BaOd_28VII2023_66312"
66313,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039617.wav","FocalRecording_BaOd_28VII2023_66313"
66314,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039618.wav","FocalRecording_BaOd_28VII2023_66314"
66315,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039620.wav","FocalRecording_BaOd_28VII2023_66315"
66316,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039621.wav","FocalRecording_BaOd_28VII2023_66316"
66317,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039623.wav","FocalRecording_BaOd_28VII2023_66317"
66318,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039624.wav","FocalRecording_BaOd_28VII2023_66318"
66319,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039625.wav","FocalRecording_BaOd_28VII2023_66319"
66320,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039626.wav","FocalRecording_BaOd_28VII2023_66320"
66321,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039627.wav","FocalRecording_BaOd_28VII2023_66321"
66322,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039628.wav","FocalRecording_BaOd_28VII2023_66322"
66323,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039629.wav","FocalRecording_BaOd_28VII2023_66323"
66324,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039630.wav","FocalRecording_BaOd_28VII2023_66324"
66325,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039631.wav","FocalRecording_BaOd_28VII2023_66325"
66326,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039634.wav","FocalRecording_BaOd_28VII2023_66326"
66327,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039635.wav","FocalRecording_BaOd_28VII2023_66327"
66328,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039636.wav","FocalRecording_BaOd_28VII2023_66328"
66329,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039637.wav","FocalRecording_BaOd_28VII2023_66329"
66330,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039638.wav","FocalRecording_BaOd_28VII2023_66330"
66331,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039639.wav","FocalRecording_BaOd_28VII2023_66331"
66332,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039640.wav","FocalRecording_BaOd_28VII2023_66332"
66333,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039641.wav","FocalRecording_BaOd_28VII2023_66333"
66334,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039642.wav","FocalRecording_BaOd_28VII2023_66334"
66335,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039643.wav","FocalRecording_BaOd_28VII2023_66335"
66336,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039644.wav","FocalRecording_BaOd_28VII2023_66336"
66337,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039647.wav","FocalRecording_BaOd_28VII2023_66337"
66338,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039648.wav","FocalRecording_BaOd_28VII2023_66338"
66339,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039649.wav","FocalRecording_BaOd_28VII2023_66339"
66340,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039650.wav","FocalRecording_BaOd_28VII2023_66340"
66341,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039651.wav","FocalRecording_BaOd_28VII2023_66341"
66342,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039652.wav","FocalRecording_BaOd_28VII2023_66342"
66343,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039653.wav","FocalRecording_BaOd_28VII2023_66343"
66344,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039654.wav","FocalRecording_BaOd_28VII2023_66344"
66345,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039655.wav","FocalRecording_BaOd_28VII2023_66345"
66346,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039656.wav","FocalRecording_BaOd_28VII2023_66346"
66347,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039657.wav","FocalRecording_BaOd_28VII2023_66347"
66348,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039658.wav","FocalRecording_BaOd_28VII2023_66348"
66349,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039659.wav","FocalRecording_BaOd_28VII2023_66349"
66350,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039660.wav","FocalRecording_BaOd_28VII2023_66350"
66351,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039662.wav","FocalRecording_BaOd_28VII2023_66351"
66352,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039663.wav","FocalRecording_BaOd_28VII2023_66352"
66353,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039664.wav","FocalRecording_BaOd_28VII2023_66353"
66354,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039665.wav","FocalRecording_BaOd_28VII2023_66354"
66355,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039666.wav","FocalRecording_BaOd_28VII2023_66355"
66356,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039667.wav","FocalRecording_BaOd_28VII2023_66356"
66357,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039668.wav","FocalRecording_BaOd_28VII2023_66357"
66358,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039669.wav","FocalRecording_BaOd_28VII2023_66358"
66359,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039670.wav","FocalRecording_BaOd_28VII2023_66359"
66360,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039671.wav","FocalRecording_BaOd_28VII2023_66360"
66361,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039672.wav","FocalRecording_BaOd_28VII2023_66361"
66362,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039673.wav","FocalRecording_BaOd_28VII2023_66362"
66363,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039674.wav","FocalRecording_BaOd_28VII2023_66363"
66364,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039675.wav","FocalRecording_BaOd_28VII2023_66364"
66365,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039676.wav","FocalRecording_BaOd_28VII2023_66365"
66366,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039678.wav","FocalRecording_BaOd_28VII2023_66366"
66367,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039679.wav","FocalRecording_BaOd_28VII2023_66367"
66368,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039680.wav","FocalRecording_BaOd_28VII2023_66368"
66369,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039681.wav","FocalRecording_BaOd_28VII2023_66369"
66370,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039682.wav","FocalRecording_BaOd_28VII2023_66370"
66371,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039683.wav","FocalRecording_BaOd_28VII2023_66371"
66372,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039684.wav","FocalRecording_BaOd_28VII2023_66372"
66373,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039685.wav","FocalRecording_BaOd_28VII2023_66373"
66374,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039686.wav","FocalRecording_BaOd_28VII2023_66374"
66375,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039687.wav","FocalRecording_BaOd_28VII2023_66375"
66376,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039688.wav","FocalRecording_BaOd_28VII2023_66376"
66377,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039689.wav","FocalRecording_BaOd_28VII2023_66377"
66378,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039690.wav","FocalRecording_BaOd_28VII2023_66378"
66379,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039691.wav","FocalRecording_BaOd_28VII2023_66379"
66380,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039692.wav","FocalRecording_BaOd_28VII2023_66380"
66381,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039693.wav","FocalRecording_BaOd_28VII2023_66381"
66382,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039694.wav","FocalRecording_BaOd_28VII2023_66382"
66383,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039695.wav","FocalRecording_BaOd_28VII2023_66383"
66384,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039696.wav","FocalRecording_BaOd_28VII2023_66384"
66385,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039697.wav","FocalRecording_BaOd_28VII2023_66385"
66386,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039698.wav","FocalRecording_BaOd_28VII2023_66386"
66387,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039699.wav","FocalRecording_BaOd_28VII2023_66387"
66388,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039700.wav","FocalRecording_BaOd_28VII2023_66388"
66389,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039701.wav","FocalRecording_BaOd_28VII2023_66389"
66390,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039702.wav","FocalRecording_BaOd_28VII2023_66390"
66391,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039703.wav","FocalRecording_BaOd_28VII2023_66391"
66392,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039704.wav","FocalRecording_BaOd_28VII2023_66392"
66393,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039705.wav","FocalRecording_BaOd_28VII2023_66393"
66394,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039706.wav","FocalRecording_BaOd_28VII2023_66394"
66395,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039707.wav","FocalRecording_BaOd_28VII2023_66395"
66396,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039708.wav","FocalRecording_BaOd_28VII2023_66396"
66397,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039709.wav","FocalRecording_BaOd_28VII2023_66397"
66398,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039710.wav","FocalRecording_BaOd_28VII2023_66398"
66399,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039711.wav","FocalRecording_BaOd_28VII2023_66399"
66400,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039712.wav","FocalRecording_BaOd_28VII2023_66400"
66401,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039713.wav","FocalRecording_BaOd_28VII2023_66401"
66402,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039715.wav","FocalRecording_BaOd_28VII2023_66402"
66403,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039717.wav","FocalRecording_BaOd_28VII2023_66403"
66404,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039718.wav","FocalRecording_BaOd_28VII2023_66404"
66405,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039719.wav","FocalRecording_BaOd_28VII2023_66405"
66406,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039720.wav","FocalRecording_BaOd_28VII2023_66406"
66407,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039721.wav","FocalRecording_BaOd_28VII2023_66407"
66408,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039722.wav","FocalRecording_BaOd_28VII2023_66408"
66409,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039723.wav","FocalRecording_BaOd_28VII2023_66409"
66410,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039724.wav","FocalRecording_BaOd_28VII2023_66410"
66411,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039725.wav","FocalRecording_BaOd_28VII2023_66411"
66412,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039726.wav","FocalRecording_BaOd_28VII2023_66412"
66413,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039728.wav","FocalRecording_BaOd_28VII2023_66413"
66414,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039729.wav","FocalRecording_BaOd_28VII2023_66414"
66415,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039730.wav","FocalRecording_BaOd_28VII2023_66415"
66416,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039731.wav","FocalRecording_BaOd_28VII2023_66416"
66417,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039732.wav","FocalRecording_BaOd_28VII2023_66417"
66418,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039733.wav","FocalRecording_BaOd_28VII2023_66418"
66419,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039734.wav","FocalRecording_BaOd_28VII2023_66419"
66420,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039735.wav","FocalRecording_BaOd_28VII2023_66420"
66421,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039736.wav","FocalRecording_BaOd_28VII2023_66421"
66422,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039737.wav","FocalRecording_BaOd_28VII2023_66422"
66423,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039738.wav","FocalRecording_BaOd_28VII2023_66423"
66424,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039739.wav","FocalRecording_BaOd_28VII2023_66424"
66425,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039740.wav","FocalRecording_BaOd_28VII2023_66425"
66426,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039741.wav","FocalRecording_BaOd_28VII2023_66426"
66427,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039742.wav","FocalRecording_BaOd_28VII2023_66427"
66428,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039743.wav","FocalRecording_BaOd_28VII2023_66428"
66429,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039744.wav","FocalRecording_BaOd_28VII2023_66429"
66430,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039745.wav","FocalRecording_BaOd_28VII2023_66430"
66431,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039746.wav","FocalRecording_BaOd_28VII2023_66431"
66432,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039747.wav","FocalRecording_BaOd_28VII2023_66432"
66433,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039748.wav","FocalRecording_BaOd_28VII2023_66433"
66434,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039749.wav","FocalRecording_BaOd_28VII2023_66434"
66435,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039750.wav","FocalRecording_BaOd_28VII2023_66435"
66436,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039753.wav","FocalRecording_BaOd_28VII2023_66436"
66437,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039754.wav","FocalRecording_BaOd_28VII2023_66437"
66438,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039755.wav","FocalRecording_BaOd_28VII2023_66438"
66439,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039756.wav","FocalRecording_BaOd_28VII2023_66439"
66440,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039757.wav","FocalRecording_BaOd_28VII2023_66440"
66441,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039758.wav","FocalRecording_BaOd_28VII2023_66441"
66442,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039759.wav","FocalRecording_BaOd_28VII2023_66442"
66443,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039760.wav","FocalRecording_BaOd_28VII2023_66443"
66444,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039761.wav","FocalRecording_BaOd_28VII2023_66444"
66445,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039762.wav","FocalRecording_BaOd_28VII2023_66445"
66446,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039763.wav","FocalRecording_BaOd_28VII2023_66446"
66447,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039765.wav","FocalRecording_BaOd_28VII2023_66447"
66448,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039766.wav","FocalRecording_BaOd_28VII2023_66448"
66449,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039767.wav","FocalRecording_BaOd_28VII2023_66449"
66450,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039768.wav","FocalRecording_BaOd_28VII2023_66450"
66451,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039769.wav","FocalRecording_BaOd_28VII2023_66451"
66452,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039771.wav","FocalRecording_BaOd_28VII2023_66452"
66453,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039772.wav","FocalRecording_BaOd_28VII2023_66453"
66454,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039773.wav","FocalRecording_BaOd_28VII2023_66454"
66455,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039774.wav","FocalRecording_BaOd_28VII2023_66455"
66456,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039775.wav","FocalRecording_BaOd_28VII2023_66456"
66457,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039776.wav","FocalRecording_BaOd_28VII2023_66457"
66458,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039777.wav","FocalRecording_BaOd_28VII2023_66458"
66459,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039779.wav","FocalRecording_BaOd_28VII2023_66459"
66460,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039780.wav","FocalRecording_BaOd_28VII2023_66460"
66461,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039782.wav","FocalRecording_BaOd_28VII2023_66461"
66462,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039783.wav","FocalRecording_BaOd_28VII2023_66462"
66463,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039784.wav","FocalRecording_BaOd_28VII2023_66463"
66464,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039785.wav","FocalRecording_BaOd_28VII2023_66464"
66465,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039786.wav","FocalRecording_BaOd_28VII2023_66465"
66466,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039787.wav","FocalRecording_BaOd_28VII2023_66466"
66467,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039790.wav","FocalRecording_BaOd_28VII2023_66467"
66468,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039793.wav","FocalRecording_BaOd_28VII2023_66468"
66469,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039794.wav","FocalRecording_BaOd_28VII2023_66469"
66470,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039795.wav","FocalRecording_BaOd_28VII2023_66470"
66471,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039797.wav","FocalRecording_BaOd_28VII2023_66471"
66472,"Orthoptera_GBIF_BaOd_Vlor00AL_28VII2023_039798.wav","FocalRecording_BaOd_28VII2023_66472"
